group_id,post_id
170785923686792,722122871886425
170785923686792,721821618583217
170785923686792,723477945084251
170785923686792,723825878382791
170785923686792,723469848418394
170785923686792,723141751784537
170785923686792,723222498443129
170785923686792,722570115175034
170785923686792,718215028943876
170785923686792,721159345316111
170785923686792,713818562716856
170785923686792,720559075376138
170785923686792,721194668645912
170785923686792,702051590560220
170785923686792,721162291982483
170785923686792,720810748684304
170785923686792,719598968805482
170785923686792,718225232276189
170785923686792,717651275666918
170785923686792,719267722171940
170785923686792,717574279007951
170785923686792,719286145503431
170785923686792,719216548843724
170785923686792,718317922266920
170785923686792,718030972295615
170785923686792,718613288904050
170785923686792,716712612427451
170785923686792,718548175577228
170785923686792,713901649375214
170785923686792,717813425650703
170785923686792,718169148948464
170785923686792,717718902326822
170785923686792,716194882479224
170785923686792,717580172340695
170785923686792,717434965688549
170785923686792,717375685694477
170785923686792,715214232577289
170785923686792,705415963557116
170785923686792,717584779006901
170785923686792,716604285771617
170785923686792,714831172615595
170785923686792,716618395770206
170785923686792,715991215832924
170785923686792,715899319175447
170785923686792,713174052781307
170785923686792,696789787753067
170785923686792,713320906099955
170785923686792,715644452534267
170785923686792,711173862981326
170785923686792,715344529230926
170785923686792,714707459294633
170785923686792,715487762549936
170785923686792,715458902552822
170785923686792,707366263362086
170785923686792,713165769448802
170785923686792,698320144266698
170785923686792,709220849843294
170785923686792,715219859243393
170785923686792,712279499537429
170785923686792,711517092947003
170785923686792,697661554332557
170785923686792,713475206084525
170785923686792,710607059704673
170785923686792,521102265321821
170785923686792,711322319633147
170785923686792,711927289572650
170785923686792,710511823047530
170785923686792,711845092914203
170785923686792,711654742933238
170785923686792,709942069771172
170785923686792,704166817015364
170785923686792,710749753023737
170785923686792,709455393153173
170785923686792,709735126458533
170785923686792,709364863162226
170785923686792,707392496692796
170785923686792,708211253277587
170785923686792,707679499997429
170785923686792,705670533531659
170785923686792,706112043487508
170785923686792,706220583476654
170785923686792,706098503488862
170785923686792,706722030093176
170785923686792,703485990416780
170785923686792,704857726946273
170785923686792,704200597011986
170785923686792,700132887418757
170785923686792,703749933723719
170785923686792,704742290291150
170785923686792,685380665560646
170785923686792,696803597751686
170785923686792,691499384948774
170785923686792,704134563685256
170785923686792,703678923730820
170785923686792,682123482553031
170785923686792,696788081086571
170785923686792,686078888824157
170785923686792,697791064319606
170785923686792,697612984337414
170785923686792,697650061000373
170785923686792,703567987075247
170785923686792,702792123819500
170785923686792,700325854066127
170785923686792,701657363932976
170785923686792,702036530561726
170785923686792,702208277211218
170785923686792,700843407347705
170785923686792,664077771024269
170785923686792,697003364398376
170785923686792,700717187360327
170785923686792,700245844074128
170785923686792,698877000877679
170785923686792,662944337804279
170785923686792,699457894152923
170785923686792,699024537529592
170785923686792,699160804182632
170785923686792,698912064207506
170785923686792,697946607637385
170785923686792,694913751274004
170785923686792,696227974475915
170785923686792,696982581067121
170785923686792,696820631083316
170785923686792,693429364755776
170785923686792,687867018645344
170785923686792,695576144541098
170785923686792,695000214598691
170785923686792,694560327976013
170785923686792,637012853730761
170785923686792,692990674799645
170785923686792,687141902051189
170785923686792,690909398341106
170785923686792,690345111730868
170785923686792,691612941604085
170785923686792,692142564884456
170785923686792,690286538403392
170785923686792,692143121551067
170785923686792,690418825056830
170785923686792,689747131790666
170785923686792,451567808941934
170785923686792,689476845151028
170785923686792,688427341922645
170785923686792,688168091948570
170785923686792,688530731912306
170785923686792,688159871949392
170785923686792,684655762299803
170785923686792,685432518888794
170785923686792,686877082077671
170785923686792,380854892679893
170785923686792,684972285601484
170785923686792,687070905391622
170785923686792,685780015520711
170785923686792,684849662280413
170785923686792,686862608745785
170785923686792,684942678937778
170785923686792,686755175423195
170785923686792,567293244036056
170785923686792,686002968831749
170785923686792,685643255534387
170785923686792,685603912204988
170785923686792,682002465898466
170785923686792,530553964376651
170785923686792,559421508156563
170785923686792,524656841633030
170785923686792,520975665334481
170785923686792,526734221425292
170785923686792,535458383886209
170785923686792,683451519086894
170785923686792,515718752526839
170785923686792,587449842020396
170785923686792,663408324424547
170785923686792,684043269027719
170785923686792,683564849075561
170785923686792,684871178944928
170785923686792,663731177725595
170785923686792,522856391813075
170785923686792,684026679029378
170785923686792,683413575757355
170785923686792,682272609204785
170785923686792,679166216182091
170785923686792,682244522540927
170785923686792,681110215987691
170785923686792,683386372426742
170785923686792,681447325953980
170785923686792,683387579093288
170785923686792,681237972641582
170785923686792,677947412970638
170785923686792,682901962475183
170785923686792,681359929296053
170785923686792,681453285953384
170785923686792,679638059468240
170785923686792,681832899248756
170785923686792,682264989205547
170785923686792,679848186113894
170785923686792,678452306253482
170785923686792,680692649362781
170785923686792,681567549275291
170785923686792,681349535963759
170785923686792,680791432686236
170785923686792,674499736648739
170785923686792,681192199312826
170785923686792,679316132833766
170785923686792,681355105963202
170785923686792,681137072651672
170785923686792,680335026065210
170785923686792,680518466046866
170785923686792,679996429432403
170785923686792,524102908355090
170785923686792,679900972775282
170785923686792,679235102841869
170785923686792,676036129828433
170785923686792,673853573380022
170785923686792,679133229518723
170785923686792,674422579989788
170785923686792,674793213286058
170785923686792,661124854652894
170785923686792,675013346597378
170785923686792,674936139938432
170785923686792,676613689770677
170785923686792,675959456502767
170785923686792,675787859853260
170785923686792,674606856638027
170785923686792,674500723315307
170785923686792,674626593302720
170785923686792,675675046531208
170785923686792,674261793339200
170785923686792,675594359872610
170785923686792,674260333339346
170785923686792,673923726706340
170785923686792,673327910099255
170785923686792,675160456582667
170785923686792,674522259979820
170785923686792,674561223309257
170785923686792,674433796655333
170785923686792,674985209933525
170785923686792,671636490268397
170785923686792,674285823336797
170785923686792,674482146650498
170785923686792,673200483445331
170785923686792,398489054249810
170785923686792,673809420051104
170785923686792,469587643806617
170785923686792,673229440109102
170785923686792,673252150106831
170785923686792,673089940123052
170785923686792,673744763390903
170785923686792,673033380128708
170785923686792,673343923430987
170785923686792,672546790177367
170785923686792,672551533510226
170785923686792,665761457522567
170785923686792,672947020137344
170785923686792,672398486858864
170785923686792,671992020232844
170785923686792,670037650428281
170785923686792,671087513656628
170785923686792,671686550263391
170785923686792,671500316948681
170785923686792,667198394045540
170785923686792,666741394091240
170785923686792,668059463959433
170785923686792,665825954182784
170785923686792,671058230326223
170785923686792,671099120322134
170785923686792,670094023755977
170785923686792,668505620581484
170785923686792,669986983766681
170785923686792,669355713829808
170785923686792,669976770434369
170785923686792,669795953785784
170785923686792,668846970547349
170785923686792,669115957187117
170785923686792,669176007181112
170785923686792,668071433958236
170785923686792,616377232460990
170785923686792,666508920781154
170785923686792,665879460844100
170785923686792,666609567437756
170785923686792,664533627645350
170785923686792,655778965187483
170785923686792,663819637716749
170785923686792,665868340845212
170785923686792,665470910884955
170785923686792,666115410820505
170785923686792,659890841442962
170785923686792,665348367563876
170785923686792,663996587699054
170785923686792,644918959606817
170785923686792,664435830988463
170785923686792,418370622261653
170785923686792,457838061648242
170785923686792,661233821308664
170785923686792,660572674708112
170785923686792,661382877960425
170785923686792,661298077968905
170785923686792,657866961645350
170785923686792,659928221439224
170785923686792,655261741905872
170785923686792,659628854802494
170785923686792,659979988100714
170785923686792,660911991340847
170785923686792,660309271401119
170785923686792,660558908042822
170785923686792,628396854592361
170785923686792,660002341431812
170785923686792,659044718194241
170785923686792,659646544800725
170785923686792,655177435247636
170785923686792,658353688263344
170785923686792,658399121592134
170785923686792,650867549011958
170785923686792,655706041861442
170785923686792,656729588425754
170785923686792,656377758460937
170785923686792,655369438561769
170785923686792,656434431788603
170785923686792,657021745063205
170785923686792,656991665066213
170785923686792,656693888429324
170785923686792,656754881756558
170785923686792,656615118437201
170785923686792,656634808435232
170785923686792,656149881817058
170785923686792,537713720327342
170785923686792,647733499325363
170785923686792,655540821877964
170785923686792,650753092356737
170785923686792,655554078543305
170785923686792,655085728590140
170785923686792,655501475215232
170785923686792,649089309189782
170785923686792,650128119085901
170785923686792,653831592048887
170785923686792,654088882023158
170785923686792,653973708701342
170785923686792,567709473994433
170785923686792,385961412169241
170785923686792,424542164977832
170785923686792,650346765730703
170785923686792,650376105727769
170785923686792,643022559796457
170785923686792,648350985930281
170785923686792,649788439119869
170785923686792,635167347248645
170785923686792,647735135991866
170785923686792,648959142536132
170785923686792,644942606271119
170785923686792,647724932659553
170785923686792,646861856079194
170785923686792,645776722854374
170785923686792,499786694120045
170785923686792,645867299511983
170785923686792,648159322616114
170785923686792,648155685949811
170785923686792,647243199374393
170785923686792,454764785288903
170785923686792,647149389383774
170785923686792,646985682733478
170785923686792,646478966117483
170785923686792,593310178101029
170785923686792,646639572768089
170785923686792,646525719446141
170785923686792,643681109730602
170785923686792,644584799640233
170785923686792,645698869528826
170785923686792,645780516187328
170785923686792,645166909582022
170785923686792,642420129856700
170785923686792,639993426766037
170785923686792,644582736307106
170785923686792,643640716401308
170785923686792,643762436389136
170785923686792,643023863129660
170785923686792,643011279797585
170785923686792,635539223878124
170785923686792,640663010032412
170785923686792,644246883007358
170785923686792,643384246426955
170785923686792,642601923171854
170785923686792,642442623187784
170785923686792,643177016447678
170785923686792,496183121147069
170785923686792,642337843198262
170785923686792,642376259861087
170785923686792,641081323323914
170785923686792,635191837246196
170785923686792,641957633236283
170785923686792,640699076695472
170785923686792,642011036564276
170785923686792,639857116779668
170785923686792,614863799279000
170785923686792,641799869918726
170785923686792,505396606892387
170785923686792,404514286980620
170785923686792,640545816710798
170785923686792,640280686737311
170785923686792,637972876968092
170785923686792,639911886774191
170785923686792,639828766782503
170785923686792,640678013364245
170785923686792,633331794098867
170785923686792,639615110137202
170785923686792,634224577342922
170785923686792,634146934017353
170785923686792,638765996888780
170785923686792,634119100686803
170785923686792,634681320630581
170785923686792,637857196979660
170785923686792,638613726904007
170785923686792,639487106816669
170785923686792,634755077289872
170785923686792,638594420239271
170785923686792,491441688287879
170785923686792,635923507173029
170785923686792,636106203821426
170785923686792,636915007073879
170785923686792,636825543749492
170785923686792,638696260229087
170785923686792,635471973884849
170785923686792,438551456910236
170785923686792,638143563617690
170785923686792,636260460472667
170785923686792,636661877099192
170785923686792,637859956979384
170785923686792,637792410319472
170785923686792,634635553968491
170785923686792,635513643880682
170785923686792,637385960360117
170785923686792,633988070699906
170785923686792,637583250340388
170785923686792,636272350471478
170785923686792,636213940477319
170785923686792,637262987039081
170785923686792,636116127153767
170785923686792,636556037109776
170785923686792,635492707216109
170785923686792,626498934782153
170785923686792,625975204834526
170785923686792,633971247368255
170785923686792,634315934000453
170785923686792,633037087461671
170785923686792,634017517363628
170785923686792,626454628119917
170785923686792,630427324389314
170785923686792,632737130825000
170785923686792,630496867715693
170785923686792,632090440889669
170785923686792,629679794464067
170785923686792,628667874565259
170785923686792,605293323569381
170785923686792,628947871203926
170785923686792,627744534657593
170785923686792,629138587851521
170785923686792,627244954707551
170785923686792,629248364507210
170785923686792,628621127903267
170785923686792,626716188093761
170785923686792,626642588101121
170785923686792,627774924654554
170785923686792,627002428065137
170785923686792,626967338068646
170785923686792,626566438108736
170785923686792,625011938264186
170785923686792,626878881410825
170785923686792,625928174839229
170785923686792,626579128107467
170785923686792,626309458134434
170785923686792,625900224842024
170785923686792,625253984906648
170785923686792,615572939208086
170785923686792,605533253545388
170785923686792,625827238182656
170785923686792,625816988183681
170785923686792,624531284978918
170785923686792,615582862540427
170785923686792,624888794943167
170785923686792,625077578257622
170785923686792,625613178204062
170785923686792,625627044869342
170785923686792,622423531856360
170785923686792,623718605060186
170785923686792,625334628231917
170785923686792,619984812100232
170785923686792,622387291859984
170785923686792,623017361796977
170785923686792,624399858325394
170785923686792,623684561730257
170785923686792,622343785197668
170785923686792,601854810579899
170785923686792,614363842662329
170785923686792,612444459520934
170785923686792,609685286463518
170785923686792,621588325273214
170785923686792,611237762974937
170785923686792,615164992582214
170785923686792,619135562185157
170785923686792,611431386288908
170785923686792,614154379349942
170785923686792,614959072602806
170785923686792,615549695877077
170785923686792,614758469289533
170785923686792,505032506928797
170785923686792,613111859454194
170785923686792,612165812882132
170785923686792,419280295504019
170785923686792,226665578098826
170785923686792,373545926744123
170785923686792,599880877443959
170785923686792,613012436130803
170785923686792,613109826121064
170785923686792,465814084183973
170785923686792,612221042876609
170785923686792,611665282932185
170785923686792,612538496178197
170785923686792,612225736209473
170785923686792,612399002858813
170785923686792,412347749530607
170785923686792,609333013165412
170785923686792,610720873026626
170785923686792,610685776363469
170785923686792,604821880283192
170785923686792,610173736414673
170785923686792,610079793090734
170785923686792,528104647954916
170785923686792,605687506863296
170785923686792,609897453108968
170785923686792,609209469844433
170785923686792,603738760391504
170785923686792,608178896614157
170785923686792,486431422122239
170785923686792,609943853104328
170785923686792,605342630231117
170785923686792,604853630280017
170785923686792,603724730392907
170785923686792,603882043710509
170785923686792,604433496988697
170785923686792,604862893612424
170785923686792,607692506662796
170785923686792,609309893167724
170785923686792,604102377021809
170785923686792,601540103944703
170785923686792,609120883186625
170785923686792,490944395004275
170785923686792,607368670028513
170785923686792,607075840057796
170785923686792,601862793912434
170785923686792,449981635767218
170785923686792,605437253554988
170785923686792,603663333732380
170785923686792,605614350203945
170785923686792,602146927217354
170785923686792,482344249197623
170785923686792,604434846988562
170785923686792,605293733569340
170785923686792,604895780275802
170785923686792,604058907026156
170785923686792,584769025621811
170785923686792,603536970411683
170785923686792,604418093656904
170785923686792,603591520406228
170785923686792,603085773790136
170785923686792,603241100441270
664514627023376,1796182177189943
664514627023376,1796973080444186
664514627023376,1796225310518963
664514627023376,1796286623846165
664514627023376,1796165987191562
664514627023376,1796224683852359
664514627023376,1796913923783435
664514627023376,1796933140448180
664514627023376,1795888570552637
664514627023376,1793359360805558
664514627023376,1790135481127946
664514627023376,1796241667183994
664514627023376,1796113137196847
664514627023376,1796230500518444
664514627023376,1796068010534693
664514627023376,1796337100507784
664514627023376,1796724730469021
664514627023376,1793214600820034
664514627023376,1796168123858015
664514627023376,1796442117163949
664514627023376,1796211027187058
664514627023376,1609626622512167
664514627023376,1295344937273672
664514627023376,1796242287183932
664514627023376,1796291240512370
664514627023376,1796271487181012
664514627023376,1795445330596961
664514627023376,1796960883778739
664514627023376,1796585127149648
664514627023376,1796376027170558
664514627023376,1796149477193213
664514627023376,1796493507158810
664514627023376,1796220197186141
664514627023376,1793467800794714
664514627023376,1791196111021883
664514627023376,1795416753933152
664514627023376,1796471907160970
664514627023376,1796497727158388
664514627023376,1795807713894056
664514627023376,1793219494152878
664514627023376,1795501987257962
664514627023376,1793956350745859
664514627023376,1793094534165374
664514627023376,1796130523861775
664514627023376,1796385917169569
664514627023376,1795451730596321
664514627023376,1793337597474401
664514627023376,1795839100557584
664514627023376,1796444773830350
664514627023376,1796178280523666
664514627023376,1795805417227619
664514627023376,1795327607275400
664514627023376,1794098924064935
664514627023376,1795949913879836
664514627023376,1796295847178576
664514627023376,1792030210938473
664514627023376,1795001423974685
664514627023376,1793383384136489
664514627023376,1796184600523034
664514627023376,1795144673960360
664514627023376,1796359897172171
664514627023376,1796235467184614
664514627023376,1796238863850941
664514627023376,1796244717183689
664514627023376,1796249707183190
664514627023376,1796343593840468
664514627023376,1796443873830440
664514627023376,1796550373819790
664514627023376,1795156150625879
664514627023376,1736350136506481
664514627023376,1796242730517221
664514627023376,1791319271009567
664514627023376,1793862840755210
664514627023376,1795923917215769
664514627023376,1793840854090742
664514627023376,1795979723876855
664514627023376,1792044257603735
664514627023376,1696396137168548
664514627023376,1795378623936965
664514627023376,1787829991358495
664514627023376,1796071623867665
664514627023376,1794957777312383
664514627023376,1795641307244030
664514627023376,1794989960642498
664514627023376,1796255060515988
664514627023376,1796306463844181
664514627023376,1796337653841062
664514627023376,1796345047173656
664514627023376,1796355513839276
664514627023376,1796418643832963
664514627023376,1793111927496968
664514627023376,1682806755194153
664514627023376,1735266669948161
664514627023376,1771054503036044
664514627023376,1795021330639361
664514627023376,1795942867213874
664514627023376,1792147124260115
664514627023376,1795904673884360
664514627023376,1765465306928297
664514627023376,1788322381309256
664514627023376,1788975111243983
664514627023376,1792488694225958
664514627023376,1796025667205594
664514627023376,1795314323943395
664514627023376,1789808361160658
664514627023376,1775320822609412
664514627023376,1795312530610241
664514627023376,1795822997225861
664514627023376,1793024817505679
664514627023376,1795133933961434
664514627023376,1792464674228360
664514627023376,1795194273955400
664514627023376,1761001584041336
664514627023376,1795226783952149
664514627023376,1773593916115436
664514627023376,1789272821214212
664514627023376,1795520737256087
664514627023376,1794890083985819
664514627023376,1794948973979930
664514627023376,1790379704436857
664514627023376,1792257384249089
664514627023376,1796151440526350
664514627023376,1796059120535582
664514627023376,1795142250627269
664514627023376,1562805413860955
664514627023376,1794085100732984
664514627023376,1792032074271620
664514627023376,1796060350535459
664514627023376,1796072057200955
664514627023376,1796089693865858
664514627023376,1792235314251296
664514627023376,1795603983914429
664514627023376,1714965381978290
664514627023376,1795947003880127
664514627023376,1792406134234214
664514627023376,1795072900634204
664514627023376,1795957697212391
664514627023376,1795113250630169
664514627023376,1795362353938592
664514627023376,1795952583879569
664514627023376,1793870337421127
664514627023376,1791893577618803
664514627023376,1794476627360498
664514627023376,1795148430626651
664514627023376,1794036550737839
664514627023376,1789189961222498
664514627023376,1795914627216698
664514627023376,1791504367657724
664514627023376,1795331063941721
664514627023376,1795302003944627
664514627023376,1795054497302711
664514627023376,1795991790542315
664514627023376,1795213710620123
664514627023376,1795039730637521
664514627023376,1795413840600110
664514627023376,1795350220606472
664514627023376,1600275276780635
664514627023376,1795983560543138
664514627023376,1790057674469060
664514627023376,1794215750719919
664514627023376,1792059150935579
664514627023376,1794033634071464
664514627023376,1795830210558473
664514627023376,1794121607396000
664514627023376,1795139543960873
664514627023376,1795194393955388
664514627023376,1794069247401236
664514627023376,1795150903959737
664514627023376,1792088790932615
664514627023376,1791950584279769
664514627023376,1792024600939034
664514627023376,1795559553918872
664514627023376,1794466707361490
664514627023376,1794997987308362
664514627023376,1795239373950890
664514627023376,1787555941385900
664514627023376,1775721395902688
664514627023376,1794845653990262
664514627023376,1792035894271238
664514627023376,1795266733948154
664514627023376,1778489405625887
664514627023376,1743569739117854
664514627023376,1789110077897153
664514627023376,1783979301743564
664514627023376,1794127897395371
664514627023376,1794133050728189
664514627023376,1795045447303616
664514627023376,1792179727590188
664514627023376,1795414070600087
664514627023376,1794469654027862
664514627023376,1795139887294172
664514627023376,1790262851115209
664514627023376,1790149357793225
664514627023376,1794241577384003
664514627023376,1602744376533725
664514627023376,1729794983828663
664514627023376,1794465634028264
664514627023376,1794478400693654
664514627023376,1794028720738622
664514627023376,1794054870736007
664514627023376,1795374973937330
664514627023376,1785949878213173
664514627023376,1794320267376134
664514627023376,1790324427775718
664514627023376,1752226521585509
664514627023376,1770726079735553
664514627023376,1728122347329260
664514627023376,1793250574149770
664514627023376,1792092507598910
664514627023376,1794322794042548
664514627023376,1795321980609296
664514627023376,1795325117275649
664514627023376,1795289623945865
664514627023376,1795260437282117
664514627023376,1784751248333036
664514627023376,1795277003947127
664514627023376,1795298323944995
664514627023376,1794314200710074
664514627023376,1794127750728719
664514627023376,1791296051011889
664514627023376,1794112564063571
664514627023376,1768440193297475
664514627023376,1757188891089272
664514627023376,1794856093989218
664514627023376,1791981477610013
664514627023376,1792002650941229
664514627023376,1792637927544368
664514627023376,1766972683444226
664514627023376,1794353474039480
664514627023376,1792309727577188
664514627023376,1793433767464784
664514627023376,1794068260734668
664514627023376,1793582110783283
664514627023376,1794150644059763
664514627023376,1792269414247886
664514627023376,1795166400624854
664514627023376,1795175440623950
664514627023376,1795177677290393
664514627023376,1793204534154374
664514627023376,1794952340646260
664514627023376,1794993903975437
664514627023376,1794302944044533
664514627023376,1795041963970631
664514627023376,1789064994568328
664514627023376,1791195664355261
664514627023376,1794981807309980
664514627023376,1795129007295260
664514627023376,1794926967315464
664514627023376,1795042517303909
664514627023376,1795050647303096
664514627023376,1788707321270762
664514627023376,1794285244046303
664514627023376,1794304177377743
664514627023376,1795029263971901
664514627023376,1791918897616271
664514627023376,1794195074055320
664514627023376,1793454764129351
664514627023376,1794918787316282
664514627023376,1794919207316240
664514627023376,1794084500733044
664514627023376,1794934123981415
664514627023376,1794957073979120
664514627023376,1793448610796633
664514627023376,1793230014151826
664514627023376,1794153587392802
664514627023376,1348234478651384
664514627023376,1792153037592857
664514627023376,1792050167603144
664514627023376,1793018810839613
664514627023376,1793440597464101
664514627023376,1793150247493136
664514627023376,1794167954058032
664514627023376,1793399794134848
664514627023376,1794063217401839
664514627023376,1794024947405666
664514627023376,1793435127464648
664514627023376,1793209880820506
664514627023376,1764395963701898
664514627023376,1731177063690455
664514627023376,1794013067406854
664514627023376,1787736414701186
664514627023376,1792346370906857
664514627023376,1794161760725318
664514627023376,1408196439321854
664514627023376,1730057617135733
664514627023376,1794416117366549
664514627023376,1790815134393314
664514627023376,1794153010726193
664514627023376,1792106360930858
664514627023376,1793870627421098
664514627023376,1787993714675456
664514627023376,1793323554142472
664514627023376,1792961007512060
664514627023376,1794226507385510
664514627023376,1794095980731896
664514627023376,1794305697377591
664514627023376,1794079847400176
664514627023376,1793118657496295
664514627023376,1789821227826038
664514627023376,1794464327361728
664514627023376,1778501882291306
664514627023376,1789923314482496
664514627023376,1785750094899818
664514627023376,1794467184028109
664514627023376,1794498707358290
664514627023376,1770420529766108
664514627023376,1793336790807815
664514627023376,1791874487620712
664514627023376,1793895894085238
664514627023376,1790207151120779
664514627023376,1793053804169447
664514627023376,1792379920903502
664514627023376,1729053430569485
664514627023376,1790341354440692
664514627023376,1792253210916173
664514627023376,1791303871011107
664514627023376,1792341544240673
664514627023376,1790237607784400
664514627023376,1791782944296533
664514627023376,1775669872574507
664514627023376,1792117890929705
664514627023376,1792612460880248
664514627023376,1790572667750894
664514627023376,1790008024474025
664514627023376,1794275864047241
664514627023376,1790383214436506
664514627023376,1794077357400425
664514627023376,1794185210722973
664514627023376,1794286357379525
664514627023376,1794294520712042
664514627023376,1790783271063167
664514627023376,1790228977785263
664514627023376,1793604920781002
664514627023376,1791364944338333
664514627023376,1787097698098391
664514627023376,1793024657505695
664514627023376,1793348940806600
664514627023376,1793022667505894
664514627023376,1793094237498737
664514627023376,1787792378028923
664514627023376,1792252150916279
664514627023376,1793397054135122
664514627023376,1792300187578142
664514627023376,1791321857675975
664514627023376,1791361344338693
664514627023376,1791063407701820
664514627023376,1312753265532839
664514627023376,1788977431243751
664514627023376,1794166610724833
664514627023376,1794170114057816
664514627023376,1790898161051678
664514627023376,1792419114232916
664514627023376,1793590980782396
664514627023376,1471279579680206
664514627023376,1793147054160122
664514627023376,1794004617407699
664514627023376,1794102630731231
664514627023376,1793222314152596
664514627023376,1792727604202067
664514627023376,1793041067504054
664514627023376,1776194092522085
664514627023376,1793163214158506
664514627023376,1794025690738925
664514627023376,1791930290948465
664514627023376,1794025204072307
664514627023376,1778643335610494
664514627023376,1794064650735029
664514627023376,1725672230907605
664514627023376,1791364657671695
664514627023376,1793873447420816
664514627023376,1792253670916127
664514627023376,1792418090899685
664514627023376,1793279780813516
664514627023376,1792290190912475
664514627023376,1789201721221322
664514627023376,1780696582071836
664514627023376,1793483937459767
664514627023376,1733152023492959
664514627023376,1791951007613060
664514627023376,1793230374151790
664514627023376,1793272040814290
664514627023376,1793390120802482
664514627023376,1792464344228393
664514627023376,1793406760800818
664514627023376,1737245913083570
664514627023376,1793500767458084
664514627023376,1605140196294143
664514627023376,1732934163514745
664514627023376,1793176887490472
664514627023376,1793138244161003
664514627023376,1791388664335961
664514627023376,1789870457821115
664514627023376,1793868050754689
664514627023376,1762295063911988
664514627023376,1793538247454336
664514627023376,1793496390791855
664514627023376,1701155296692632
664514627023376,1792062787601882
664514627023376,1790111684463659
664514627023376,1792398070901687
664514627023376,1792935754181252
664514627023376,1793009484173879
664514627023376,1792016254273202
664514627023376,1793242257483935
664514627023376,1793454934129334
664514627023376,1792231224251705
664514627023376,1792332970908197
664514627023376,1792339164240911
664514627023376,1792342210907273
664514627023376,1793266674148160
664514627023376,1793301947477966
664514627023376,1793443360797158
664514627023376,1793444777463683
664514627023376,1784747405000087
664514627023376,1793617767446384
664514627023376,1786960081445486
664514627023376,1793469117461249
664514627023376,1261181064023393
664514627023376,1762367360571425
664514627023376,1792371644237663
664514627023376,1793507144124113
664514627023376,1793476874127140
664514627023376,1780682062073288
664514627023376,1793530577455103
664514627023376,1793546727453488
664514627023376,1793548864119941
664514627023376,1654326398042189
664514627023376,1792083404266487
664514627023376,1789265214548306
664514627023376,1792023864272441
664514627023376,1733237616817733
664514627023376,1326660297475469
664514627023376,1789199781221516
664514627023376,1793147474160080
664514627023376,1790928224382005
664514627023376,1792429100898584
664514627023376,1793100240831470
664514627023376,1678692032272292
664514627023376,1791832357624925
664514627023376,1793022847505876
664514627023376,1333005223507643
664514627023376,1788990871242407
664514627023376,1792497517558409
664514627023376,1793170470824447
664514627023376,1791394787668682
664514627023376,1792207794254048
664514627023376,1780689558739205
